Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
13.98,2,0.2666815857126846162199953844,0.272862179449625,0.259536836077334,0.267006793277039,0.253673327517665,0.163481031838833,0.1724391485662045939710810815,0.1385134270870606939710810815,0.0339257214791439,6.1426199285996243063834777314,50.999383507459903082255166618,51.57982822738737375354672423,839609100
13.99,2,0.2666704702597238125271601261,0.272852817075925,0.259527473703633,0.266995664269226,0.253662198509852,0.163531815878298,0.1724895749272748715512195185,0.1384566841475290715512195185,0.0340328907797458,6.1403703607993744134719262032,50.992764854750895755274496435,51.572930842903930167629310749,840209700
14.00,2,0.2666593847001252451842812505,0.272843487317423,0.259518143945132,0.266984565191229,0.253651099431856,0.163582676294626,0.1725400787569359040266693734,0.1384000186765886040266693734,0.0341400600803473,6.1381242159859050354622561558,50.986167874334039645222692069,51.566043000227086732934397296,840810300
14.01,2,0.2666483190771582875673436740,0.272834179588613,0.259508836216322,0.266973486074176,0.253640020314802,0.163633595603732,0.1725906422123232980445038394,0.1383434128313740980445038394,0.0342472293809492,6.1358809813386488826540290109,50.979576852518845822822437255,51.559152114909524631913195008,841410900
14.02,2,0.2666372734338315217086771219,0.272824894616907,0.259499551244616,0.266962426961128,0.253628961201754,0.163684593402094,0.1726412849033652350612147160,0.1382868862218142350612147160,0.034354398681551,6.1336412169805343413898289913,50.973005906208243589546371212,51.55226952147066424480421882,842011500
14.03,2,0.2666262476715004317849353255,0.272815632324636,0.259490288952345,0.266951387753319,0.253617921993945,0.163735670295597,0.1726920074328660755915564905,0.1382304394507132755915564905,0.0344615679821528,6.1314049385205420938401491184,50.966451251452213780691785591,51.545392192186120513327291375,842612000
14.04,2,0.2666152508803260028630152437,0.272806401758034,0.259481058385743,0.266940377551996,0.253606911792622,0.163786824549995,0.1727428083833456465869716886,0.1381740711005912465869716886,0.0345687372827544,6.1291721036907298503045508147,50.95992049024897546671857175,51.538526289860115006539537918,843212600
14.05,2,0.2666042749619578383020562522,0.272797194261653,0.259471850889361,0.266929388248933,0.253595922489559,0.163838040636434,0.1727936719333389678091352013,0.1381177653499827678091352013,0.0346759065833562,6.1269422575793549971256183037,50.95339829443004506095593705,51.531659506352212383771807087,843813200
14.06,2,0.2665933180063078369292594054,0.272788008508162,0.259462665135871,0.266918417931712,0.253584952172338,0.16388933534301,0.1728446148143925979702270229,0.1380615389304345979702270229,0.034783075883958,6.1247158778498208925168674066,50.94689118291423961998723442,51.524797075581863462332515683,844413800
14.07,2,0.2665823909621779915278666340,0.272778855473983,0.259453512101692,0.266907477562488,0.253574011803114,0.16394070888691,0.1728956376266314822766053044,0.1380053924420718822766053044,0.0348902451845596,6.122492980034314246777859547,50.940405244703684127409557746,51.517943941210028783198693109,845014300
14.08,2,0.2665714837786482865830799664,0.272769724368885,0.259444380996594,0.266896557078082,0.253563091318708,0.163992140623766,0.1729467193616905489719757872,0.1379493048765291489719757872,0.0349974144851614,6.1202729606273647702081561454,50.933930918186643743614642396,51.511092448610019080221885389,845614900
14.09,2,0.2665605955452617287158208151,0.272760615046817,0.259435271674526,0.266885655566929,0.253552189807555,0.164043652490919,0.1729978819384500578858530866,0.1378932981526868578858530866,0.0351045837857632,6.118056445898539821021273027,50.927472026754663160114508129,51.504245649543978420243384937,846215500
14.10,2,0.2665497272110535968267891415,0.272751528377728,0.259426185005437,0.266874773979221,0.253541308219847,0.164095242173935,0.1730491230742476459153246603,0.1378373699878828459153246603,0.0352117530863648,6.1158433687942244616028172119,50.921032004375483555573085133,51.497406353707129330519897829,846816100
14.11,2,0.2665388877719310015302227427,0.272742472730295,0.259417129358003,0.266863921321834,0.25353045556246,0.164146891239961,0.1731004246395198808269276509,0.1377815022525532808269276509,0.0353189223869666,6.1136332082805833741232817237,50.914605820447020054584551363,51.490570555042033767552768889,847416600
14.12,2,0.2665280581772837771577564970,0.27273342957601,0.259408086203718,0.266853078520928,0.253519612761554,0.164198615638199,0.1731518019271186570670281385,0.1377257102395501570670281385,0.0354260916875685,6.1114264008054222688822279835,50.908194663843632939819252461,51.483739194687947748333450462,848017200
14.13,2,0.2665172675161649165903215937,0.272724428304109,0.259399084931818,0.266842274701028,0.253508808941654,0.164250422440647,0.1732032630304036128657060210,0.1376700020422336128657060210,0.03553326098817,6.1092231765662978561792174148,50.901804580036214057837644618,51.476917180360265563783629255,848617800
14.14,2,0.2665064867379190633479847872,0.272715439062708,0.259390095690416,0.266831480776053,0.253498015016679,0.164302290225226,0.1732547854985289298281616657,0.1376143552097571298281616657,0.0356404302887718,6.1070228907337018463138114399,50.895425641558693630201347242,51.470096533362989611755584568,849218400
14.15,2,0.2664957338384950896797876511,0.272706480331838,0.259381136959546,0.266820714763896,0.253487249004522,0.164354231911352,0.1733063828879845822900079401,0.1375587832986108822900079401,0.0357475995893737,6.104825930012366597499525882,50.889062479733901472284744364,51.46328099689572154394910605,849818900
14.16,2,0.2664849918138560290834858726,0.272697535279011,0.25937219190672,0.266809959639786,0.253476493880412,0.164406253302477,0.1733580604112426910628498772,0.1375032915212674910628498772,0.0358547688899752,6.1026324420684721721219677624,50.882715455790239192753376952,51.456470871616058335614948992,850419500
14.17,2,0.2664742876599708469654884659,0.27268863026394,0.259363286891648,0.266799242432612,0.253465776673238,0.164458334764058,0.1734097993656601470101650880,0.1374478611750831470101650880,0.035961938190577,6.1004418894506512523516301033,50.876384450666073122708529147,51.449666132284520407852618454,851020200
14.18,2,0.2664635933728228100746170588,0.272679737869548,0.259354394497256,0.266788535104207,0.253455069344833,0.164510494571268,0.1734616170584364152238981000,0.1373925095672575152238981000,0.0360691074911789,6.0982547663135195484880743274,50.870069172681056769378539261,51.442866515790531240453018833,851620700
14.19,2,0.2664529269484027958498851712,0.272670875500351,0.25934553212806,0.266777855672508,0.253444389913134,0.164562714843493,0.1735134962272580573807449635,0.1373372194354776573807449635,0.0361762767917804,6.0960705764681210947878390583,50.86376196959799223201059322,51.436065849631820589468718926,852221200
14.20,2,0.2664422803827149375963174770,0.272662035620475,0.259336692248184,0.266767196123758,0.253433730364384,0.16461500940537,0.1735654504253418799527472626,0.1372820043329595799527472626,0.0362834460923823,6.093889706525347277593508516,50.857481417877389496549090175,51.429279263202585088185803352,852821800
14.21,2,0.2664316527177103760906691066,0.272653217534064,0.259327874161773,0.266756555498739,0.253423089739365,0.164667385815368,0.1736174871822681245981228292,0.1372268717892840245981228292,0.0363906153929841,6.0917123705316934551185985243,50.851213525498497758736379905,51.422495350450138226184588825,853422500
14.22,2,0.2664210438574700284133248770,0.272644420250136,0.259319076877845,0.266745933701416,0.253412467942043,0.164719818447222,0.1736695808527987310919117160,0.1371717961592131310919117160,0.0364977846935856,6.0895378321450660137056933066,50.844957489874262035818642099,51.415713540483376245406481331,854023000
14.23,2,0.2664104628440307940698986429,0.272635653662534,0.259310310290243,0.266735339784853,0.253401874025479,0.164772331219691,0.1737217556864105005972180805,0.1371168016922230005972180805,0.0366049539941875,6.0873667844016649876113314846,50.838718606699281576982261472,51.40893811235410034292081051,854623600
14.24,2,0.2663999016734384247371525183,0.272626909520785,0.259301566148493,0.266724765735334,0.25339129997596,0.164824917492788,0.1737740047592239777815694854,0.1370618814644346777815694854,0.0367121232947893,6.0851990272868514110920516789,50.832494300851620647919269038,51.402167001221543565527170278,855224200
14.25,2,0.2663893583874257462986162198,0.27261818563651,0.259292842264218,0.266714209592204,0.25338074383283,0.164877570779593,0.1738263215118991741949152261,0.1370070289165082741949152261,0.0368192925953909,6.0830343712292613184043925148,50.826293376148215872972238892,51.395407450874185568056256965,855824800
14.26,2,0.2663788448906346381923663447,0.272609493397954,0.259284150025662,0.266703683274623,0.253370217515249,0.164930275668663,0.1738786909398238062153307481,0.1369522290438311062153307481,0.0369264618959927,6.0808723847182580958909382119,50.820092225842272933076595567,51.38864019694578809399411677,856425300
14.27,2,0.2663683392248828866728256416,0.27260081255432,0.259275469182029,0.266693164797631,0.253359699038257,0.164983082203651,0.1739311623494235224510577903,0.1368975311528290224510577903,0.0370336311965945,6.0787144786187901017652045949,50.813920733820354958647136983,51.381889598671479604850393649,857025900
14.28,2,0.2663578624317436770183423696,0.27259216199921,0.259266818626918,0.26668267522846,0.253349209469086,0.165035927772193,0.1739836738258536762878217739,0.1368428733286575762878217739,0.0371408004971961,6.0765588775410870463267530863,50.807751470476106425317936973,51.375133366422769098045747563,857626500
14.29,2,0.2663474044162736206210295522,0.27258353358173,0.259258190209439,0.266672204459857,0.253338738700483,0.165088868573538,0.1740362812496654379434095109,0.1367883114518675379434095109,0.0372479697977979,6.0744071806848603159181679062,50.801610356164414177251053276,51.368392624965439053440498222,858227100
14.30,2,0.2663369742654882648504243046,0.272574935129873,0.259249591757581,0.266661761589918,0.253328295830544,0.165141868077858,0.1740889483864769192173716955,0.1367338092880772192173716955,0.0373551390983997,6.0722583483514485927099420791,50.795480538659201589134948948,51.361653671354015093714987514,858827600
14.31,2,0.2663265518847204080031271686,0.272566346576678,0.259241003204387,0.266651326499472,0.253317860740098,0.165194928131469,0.1741416763811534330227932765,0.1366793679821521330227932765,0.0374623083990013,6.0701124116787005870016370264,50.789359479776714599127778322,51.354914430464261849769578968,859428200
14.32,2,0.2663161693607527844786213749,0.272557801216111,0.259232457843819,0.266640931314431,0.253307465555057,0.165248081622252,0.1741944992634828884869717204,0.1366250215638797884869717204,0.0375694776996031,6.0679703438880706851358369719,50.783266061725812497099255411,51.348190350174407324420958476,860028800
14.33,2,0.2663057945991914610728322104,0.272548459186033,0.259223115813741,0.266630543901261,0.253297078141887,0.165278198790222,0.1742242720527405042746843436,0.1365707178791664042746843436,0.0376535541735741,6.0658306492147262453260577355,50.776753243751787589961882319,51.341461352284855417475488287,860629400
14.34,2,0.2662954376865833897558063371,0.272536612838587,0.259211269466295,0.266620174358811,0.253286708599437,0.16523608962935,0.1741817751120675411164901478,0.1365164941610002411164901478,0.0376652809510673,6.0636943926450779778718607411,50.768931930446215261697610721,51.334741002691847393716659208,861230000
14.35,2,0.2662851095738532111914510869,0.27252479848212,0.259199455109828,0.266609833651359,0.253276367891985,0.165194070340622,0.1741393691052608777925302405,0.1364623457876548777925302405,0.037677023317606,6.0615614401162989170297846117,50.761120843040897241320868882,51.328027534374362997511477255,861830600
14.36,2,0.2662747982121857046871737968,0.272513003558482,0.25918766018619,0.266599509715397,0.253266043956023,0.165152126969933,0.1740970396484413651894266286,0.1364082583752510651894266286,0.0376887812731903,6.0594313779004697730993907676,50.753312372706667359365702123,51.321314724437915372739121373,862431100
14.37,2,0.2662645066877812235734211838,0.272501231709413,0.259175888337122,0.266589205640888,0.253255739881514,0.165110275264168,0.1740548026059967328015151411,0.1363542477881763328015151411,0.0377005548178204,6.0573046588186832563802406346,50.745517512120854591543892208,51.314611578752213428690484218,863031700
14.38,2,0.2662542429517812075514586242,0.272489490419769,0.259164147047477,0.266578929388672,0.253245463629298,0.16506850145395,0.1740126444781558530993788891,0.1363003005266595530993788891,0.0377123439514963,6.0551808944708664011288728319,50.737726776948044538155268267,51.307910327667165889343452386,863632300
